text,true_label,pred_label
by her logic you can be a serial killer and lynch black people and still go to heaven as long as you admit youre a sinner but someone like gandhi or the buddha is straight to hell great theology folks,1,0
both of these two people are gay kids and need to be taught a big lesson from their daddy so do not interrupt,0,1
you know my neighbor is famous and i think hes gay the people down the road hate his guts and have surely testified some have told me that these people have said so but some other people dont have a clue or care one way or the other while some have actually investigated the matter and found it nothing 2425511149,0,1
viriik is a prick,1,0
he is surely a sockpuppetmr boriquastar must be a sock puppetis not long until he be blocked againfinally the dominican republic article is coming to shape,0,1
so delete it i dont care i was just screwing around,0,1
penisgateshouldnt this article mention the fact that his penis fell out its major news lately httpnymagcomthecut201508yourguidetolennykravitzspenispiercinghtml,0,1
more youtubei fcking hate those chain letters on youtube pisses me off everytime i see one like this one this is a true thing that can happen its not a chain letter its kinda scary at first but it really works paste this message into 3 comments and press atl f4 and your crushes name will appear on your screan is so weird this is a true thing that can happen its not a chain letter its kinda scary at first but it really works paste this message into 3 comments and press atl f4 and your crushes name will appear on your screan is so weirdretards,0,1
no i will not read the three policies that were linked why booorrrriiinnggg,0,1
youre ridiculous if you jump to conclusions like that so dont on their webpage they made an article about it ill try to find it if you are to narrowminded to research your opponents websites yourself,0,1
usersitush1 you,1,0
then again you idiots screw up most of gaming history already theres no point go on andhave your dreamcast pioneered bs its all a freaking illusion its sad media uses wikipedia instead of reliable sources most of the time its as if all of you are retarted and there is no quality control user indrian has already tried to change facts because of bias and the administration seems to have a liking to his bs,0,1
hello whats up dickhead hows it going,0,1
disregardmight i add that he started it read the comments on my talk page and youll see if not check his history iw as being nice and giving tips to him all of a sudden he attacks me and calls me a vandal it was in my defence that i retaliate back youll also notice he hasnt deleted the message i left on his talkpage thus making me look bad if anything you just dont get the gist of what he is trying to do he reverts my edits from the page without explanation so in other words he is an asshole and your praise earns little weight on wikipedia i have a right to defend myself and my comments are not uncivil merely strong criticism hes an asshole because he acts like a retard talk contribs,1,0
if zarine khan were indian youd feel very white but i am sorry she is a pathaniranic and you are still dark skinned indian,0,1
chuck want to run for rfa rfa is dying because of all the harassment and bad behavior want to run for rfa and show up those idiots from years ago it would be hilarious if you did,0,1
wikibreak have a lot of exams to study for at the moment and very fucked off with the bias on show in wikipedia so might not reply straight away to any comments posted bigdunc,0,1
i said gay and by that i meant happy of and where it says dicks i thought your names where richard so if being happy offends im sorry,0,1
useredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shituseredgar181 is a shit,0,1
